Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Philadelphia,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",2564996.21,2266904.74,-0.116215169,2738536.77,2673971.95,-0.023576393,1.067657240,1.179569616,0.104820509
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",5426632.35,5292651.41,-0.024689519,4597628.83,4577044.75,-0.004477107,0.847234257,0.864792408,0.020724080
Pittsburgh,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",498822.31,499491.42,0.001341389,581696.46,570148.90,-0.019851532,1.166139627,1.141458829,-0.021164531
Portland,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",2790297.45,2536143.05,-0.091085054,3358166.31,3356820.57,-0.000400734,1.203515528,1.323592756,0.099772064
Providence,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",387143.90,298949.11,-0.227808808,579092.67,474023.86,-0.181436957,1.495807293,1.585633951,0.060052293
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1993669.17,1656982.81,-0.168877751,2028046.88,2108177.51,0.039511234,1.017243434,1.272298965,0.250732050
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1368387.96,1191910.50,-0.128967413,1339158.78,1355288.36,0.012044561,0.978639696,1.137072249,0.161890585
Roanoke,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",780653.92,717303.75,-0.081150143,742610.19,770611.59,0.037706727,0.951266838,1.074316973,0.129353963
Sacramento,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",2196967.99,1739589.14,-0.208186394,2714884.44,2813498.67,0.036323546,1.235741466,1.617335151,0.308797346
"San Diego",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",2443772.66,2071451.09,-0.152355237,2802098.96,2940705.65,0.049465308,1.146628331,1.419635569,0.238095668
"San Francisco",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",3924520.81,3124584.14,-0.203830407,5511487.01,5076293.60,-0.078961161,1.404371968,1.624630151,0.156837497
Seattle,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",2681214.38,2144490.10,-0.200179547,3788716.76,3620646.56,-0.044360720,1.413059990,1.688348462,0.194817257
"South Carolina",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",2081939.33,2002129.66,-0.038334293,2069683.89,2445052.63,0.181365249,0.994113451,1.221225916,0.228457291
Spokane,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",359270.51,295854.77,-0.176512527,424131.48,412538.64,-0.027333143,1.180535184,1.394395769,0.181155621
"St. Louis",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",830871.81,768447.87,-0.075130651,841012.56,832687.34,-0.009899044,1.012204956,1.083596398,0.070530618
Syracuse,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",336866.05,283081.66,-0.159661085,390358.47,355647.10,-0.088921799,1.158794328,1.256341023,0.084179472
Tampa,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",2302158.18,1985422.18,-0.137582205,2139099.72,2412094.84,0.127621501,0.929171481,1.214902737,0.307511866
Toledo,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",569821.51,493064.57,-0.134703485,496324.44,502726.21,0.012898360,0.871017375,1.019595082,0.170579498
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",3768906.23,3310746.85,-0.121562955,3053226.90,3190390.78,0.044924234,0.810109541,0.963646850,0.189526603
Wichita,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",441407.59,412273.06,-0.066003707,356493.74,404446.25,0.134511488,0.807629387,0.981015476,0.214685215
"Total U.S.",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",161915435.50,144685729.10,-0.106411760,162440176.70,172709867.90,0.063221374,1.003240835,1.193689723,0.189833669
California,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",25537239.41,23874563.37,-0.065107901,30686142.39,31258265.84,0.018644359,1.201623319,1.309270681,0.089584947
"Great Lakes",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",16332231.47,14549411.70,-0.109159595,16761500.85,17253261.96,0.029338728,1.026283572,1.185839147,0.155469287
Midsouth,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",15681730.28,14705002.00,-0.062284471,16253227.63,18430249.65,0.133943982,1.036443513,1.253332006,0.209262241
Northeast,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",22015976.13,19766029.94,-0.102196068,25785417.39,26994577.04,0.046893158,1.171213905,1.365705563,0.166059894
Plains,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",7744235.86,6990335.15,-0.097349916,7340085.07,8077761.69,0.100499737,0.947812696,1.155561430,0.219187541
"South Central",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",23897128.99,19445405.85,-0.186286944,18091780.87,18913200.04,0.045402892,0.757069223,0.972630769,0.284731619
Southeast,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",21538961.89,19870066.67,-0.077482621,19011848.74,22184658.19,0.166885898,0.882672472,1.116486349,0.264893133
West,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",29167931.47,25484914.40,-0.126269395,28510173.73,29597893.46,0.038151985,0.977449284,1.161388773,0.188183154
Albany,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",477126.80,483013.28,0.012337344,606672.05,533215.52,-0.121081109,1.271511153,1.103935540,-0.131792484
Atlanta,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",3267042.87,2925462.79,-0.104553289,2743109.00,3249616.59,0.184647269,0.839630551,1.110804280,0.322967915
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",3814693.52,3618944.59,-0.051314457,4517569.93,5162655.34,0.142794780,1.184255016,1.426563797,0.204608617
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1334162.78,1197920.26,-0.102118361,1121557.61,1271690.02,0.133860629,0.840645258,1.061581526,0.262817480
Boise,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",468409.33,431560.91,-0.078667138,540376.70,547172.71,0.012576423,1.153642063,1.267892206,0.099034307
Boston,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",2647695.75,2229650.23,-0.157890316,3575776.44,3518516.54,-0.016013278,1.350523919,1.578057621,0.168478098
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",782973.11,675663.69,-0.137053778,844367.88,889147.23,0.053032985,1.078412354,1.315961240,0.220276488
Charlotte,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1341552.30,1250934.89,-0.067546684,1509507.27,1738384.76,0.151623970,1.125194501,1.389668454,0.235047320
Chicago,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",3944380.17,3206235.96,-0.187138202,4435970.34,4195085.88,-0.054302541,1.124630524,1.308414581,0.163417277
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1183744.17,1135645.84,-0.040632372,1217916.89,1298523.48,0.066183984,1.028868328,1.143422918,0.111340379
Columbus,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1000948.02,950830.98,-0.050069570,933197.54,1028935.21,0.102590993,0.932313691,1.082143119,0.160707099
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",6119996.92,5451289.10,-0.109266039,4683279.85,4970532.63,0.061335814,0.765242190,0.911808664,0.191529525
Denver,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",4057273.78,3556336.96,-0.123466359,4159491.84,4195086.60,0.008557479,1.025193778,1.179608863,0.150620388
Detroit,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1952610.48,1720684.18,-0.118777556,1909687.17,1907533.12,-0.001127961,0.978017472,1.108589906,0.133507261
"Grand Rapids",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",740859.13,587484.22,-0.207023034,874338.17,803405.74,-0.081127001,1.180167916,1.367535853,0.158763795
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1416903.11,1388702.10,-0.019903274,1483139.06,1656586.91,0.116946454,1.046746988,1.192903012,0.139628798
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1376030.80,1253389.97,-0.089126518,1802506.38,1926765.84,0.068937041,1.309931709,1.537243703,0.173529652
Houston,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",4691023.86,3497243.21,-0.254481896,3726386.78,3683061.49,-0.011626621,0.794365344,1.053132788,0.325753693
Indianapolis,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",986794.89,957734.37,-0.029449409,911431.94,1036624.18,0.137357750,0.923628555,1.082371289,0.171868587
Jacksonville,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",982315.21,865018.91,-0.119408004,900294.66,959043.77,0.065255423,0.916502819,1.108696880,0.209703731
"Las Vegas",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1664493.28,1510583.02,-0.092466740,1551628.70,1577368.07,0.016588617,0.932192825,1.044211443,0.120166788
"Los Angeles",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",12154461.62,11813799.20,-0.028027767,14012001.68,14605158.10,0.042332026,1.152827835,1.236279529,0.072388687
Louisville,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",502103.54,495353.49,-0.013443546,461909.73,530871.69,0.149297482,0.919949147,1.071702724,0.164958658
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",3866808.45,3628238.78,-0.061696789,3580834.59,4171523.23,0.164958369,0.926043956,1.149737786,0.241558545
Nashville,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1178236.65,1093207.87,-0.072166134,1025351.58,1257443.19,0.226353203,0.870242476,1.150232480,0.321737919
"Northern New England",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1930590.70,1693865.96,-0.122617774,2183774.25,2264246.67,0.036850155,1.131143051,1.336733083,0.181754228
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1333101.61,1206112.72,-0.095258220,1075314.51,1227727.27,0.141737843,0.806626070,1.017920835,0.261948843
"New York",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",7848537.85,6987794.71,-0.109669235,9092451.24,9773685.36,0.074923043,1.158489825,1.398679521,0.207330001
Orlando,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",2345762.19,2106519.81,-0.101989185,2070668.39,2339711.64,0.129930633,0.882727328,1.110700040,0.258259493
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",480287.85,443771.36,-0.076030413,451165.10,480943.28,0.066002856,0.939363965,1.083763669,0.153720719
Philadelphia,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",2495208.86,2263885.57,-0.092706986,2563054.64,2848169.71,0.111240342,1.027190420,1.258089080,0.224786618
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",5559636.29,4757225.88,-0.144327859,4422575.32,4497621.46,0.016968878,0.795479253,0.945429453,0.188502968
Pittsburgh,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",519502.53,484436.20,-0.067499840,565023.62,568690.91,0.006490518,1.087624374,1.173923251,0.079346215
Portland,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",2768716.71,2437859.30,-0.119498471,3107607.97,3239176.69,0.042337617,1.122400121,1.328697145,0.183799894
Providence,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",371641.07,317831.07,-0.144790253,534334.66,512516.43,-0.040832520,1.437770721,1.612543502,0.121558172
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1748473.83,1562814.72,-0.106183521,1863208.91,2071174.10,0.111616677,1.065620129,1.325284478,0.243674403
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",1260524.79,1198566.40,-0.049152856,1243082.07,1347041.15,0.083630099,0.986162332,1.123876948,0.139647004
Roanoke,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",744893.83,719194.09,-0.034501202,709878.92,776200.98,0.093427292,0.952993424,1.079264957,0.132499900
Sacramento,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",2092053.67,1689459.16,-0.192439856,2462828.37,2549116.34,0.035036129,1.177230011,1.508835722,0.281683026
"San Diego",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",2233315.70,2273747.64,0.018103994,2606044.31,2775711.72,0.065105342,1.166894724,1.220765080,0.046165566
"San Francisco",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",3607148.48,3210820.43,-0.109872952,5134699.53,4790491.76,-0.067035622,1.423478840,1.491983705,0.048124962
Seattle,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",2582631.82,2070392.98,-0.198339864,3498460.43,3462588.46,-0.010253646,1.354610596,1.672430546,0.234620894
"South Carolina",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",2053966.40,1902790.64,-0.073601869,1957606.61,2406311.45,0.229210935,0.953085993,1.264622289,0.326871130
Spokane,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",329283.88,288780.17,-0.123005446,379330.43,404110.80,0.065326614,1.151986010,1.399371695,0.214747126
"St. Louis",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",772189.80,740719.41,-0.040754740,756107.12,798974.96,0.056695454,0.979172634,1.078647259,0.101590488
Syracuse,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",336091.07,330736.01,-0.015933356,396964.46,397287.76,0.000814419,1.181121726,1.201223170,0.017018944
Tampa,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",2346518.57,2212297.04,-0.057200288,2052050.77,2383331.80,0.161439000,0.874508642,1.077310938,0.231904279
Toledo,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",536975.99,503628.78,-0.062101869,496562.74,531661.44,0.070683327,0.924739175,1.055661360,0.141577419
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",3804858.15,3419052.75,-0.101398103,2832793.63,3225098.97,0.138487085,0.744520170,0.943272656,0.266953797
Wichita,Avocados,Hass,"Last 04 Wks",11,"2021-10-31 00:00:00",445030.99,381212.20,-0.143403036,333472.82,384485.17,0.152973061,0.749324925,1.008585705,0.345992467
"Total U.S.",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",151466447.70,134992955.10,-0.108760012,147518214.60,160740583.70,0.089632112,0.973933282,1.190733128,0.222602358
California,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",23219911.00,22055749.31,-0.050136355,27463798.93,29677410.04,0.080601053,1.182769345,1.345563446,0.137638079
"Great Lakes",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",14655057.28,13979631.69,-0.046088226,15028712.67,15743885.44,0.047587094,1.025496686,1.126201733,0.098201241
Midsouth,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",14412941.92,13419418.03,-0.068932762,14924284.04,16761036.18,0.123071374,1.035477984,1.249013642,0.206219409
Northeast,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",20909350.32,19093640.44,-0.086837221,24373256.89,25850899.05,0.060625552,1.165663042,1.353901008,0.161485747
Plains,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",7236116.92,6524949.48,-0.098280258,6811431.61,7519434.13,0.103943276,0.941310331,1.152412620,0.224264286
"South Central",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",23703003.78,17349828.34,-0.268032503,16417631.84,17002070.99,0.035598261,0.692639296,0.979956150,0.414814545
Southeast,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",20381829.68,18142520.26,-0.109867929,16599613.17,19756881.46,0.190201317,0.814431944,1.088982191,0.337106432
West,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",26948236.81,24427217.55,-0.093550434,25899485.44,28428966.38,0.097665297,0.961082746,1.163823359,0.210950216
Albany,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",467022.34,437226.83,-0.063798895,536993.35,486230.75,-0.094531145,1.149823679,1.112078937,-0.032826547
Atlanta,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",3016306.46,2627735.58,-0.128823407,2478166.48,2873829.56,0.159659604,0.821589754,1.093652489,0.331141831
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",3508156.62,3306329.36,-0.057530858,4348992.23,4761078.56,0.094754440,1.239680181,1.439989197,0.161581204
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1213889.20,1058613.57,-0.127915817,957143.87,1120717.07,0.170897195,0.788493605,1.058664941,0.342642393
Boise,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",432858.85,403205.17,-0.068506591,490663.96,514698.75,0.048984199,1.133542632,1.276518222,0.126131639
Boston,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",2405772.73,2222464.12,-0.076195314,3337147.06,3280908.81,-0.016852194,1.387141446,1.476248268,0.064237734
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",715369.82,644978.69,-0.098398238,775093.02,833981.21,0.075975644,1.083485765,1.293036842,0.193404550
Charlotte,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1246366.52,1149846.73,-0.077440940,1391783.86,1527127.59,0.097244796,1.116673009,1.328114048,0.189349109
Chicago,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",3259402.46,3320629.44,0.018784724,3984402.03,3754338.15,-0.057741131,1.222433275,1.130610391,-0.075114844
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1082277.37,1069972.54,-0.011369381,1077545.50,1196666.05,0.110548049,0.995627859,1.118408184,0.123319496
Columbus,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",918560.04,885764.24,-0.035703492,830002.54,966334.32,0.164254660,0.903590952,1.090961097,0.207361689
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",5820804.56,4950835.73,-0.149458519,4160470.32,4342066.76,0.043648056,0.714758634,0.877037128,0.227039573
Denver,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",3774669.47,3363658.13,-0.108886712,3842683.29,4083113.55,0.062568327,1.018018482,1.213890770,0.192405434
Detroit,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1763360.83,1617372.66,-0.082789734,1777735.98,1792849.21,0.008501392,1.008152129,1.108494816,0.099531295
"Grand Rapids",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",664581.04,528430.12,-0.204867288,790973.22,751849.09,-0.049463286,1.190183253,1.422797556,0.195444107
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1368652.20,1342014.59,-0.019462659,1419070.42,1566387.04,0.103812061,1.036837858,1.167190770,0.125721597
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1304308.74,1196432.31,-0.082707741,1709550.09,1813967.67,0.061078982,1.310694344,1.516147343,0.156751267
Houston,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",4889132.15,3125657.04,-0.360692870,3394809.46,3375829.35,-0.005590922,0.694358295,1.080038309,0.555448127
Indianapolis,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",917980.33,912277.23,-0.006212659,807968.03,975138.62,0.206902478,0.880158321,1.068906007,0.214447426
Jacksonville,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",885768.66,769806.46,-0.130917023,729574.08,839967.59,0.151312268,0.823662111,1.091141257,0.324743779
"Las Vegas",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1479593.48,1530822.15,0.034623475,1382446.27,1630408.19,0.179364593,0.934341959,1.065053955,0.139897384
"Los Angeles",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",11335457.89,10897009.70,-0.038679354,12778706.21,13963483.37,0.092714954,1.127321572,1.281405060,0.136681043
Louisville,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",469973.77,446319.24,-0.050331606,422083.89,505081.28,0.196637199,0.898100942,1.131659222,0.260057939
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",3750369.32,3412486.21,-0.090093289,3075025.73,3764614.54,0.224254645,0.819926113,1.103188206,0.345472706
Nashville,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1087599.73,1015156.83,-0.066608048,931626.07,1137205.26,0.220667062,0.856589100,1.120226180,0.307775431
"Northern New England",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1823192.73,1772789.95,-0.027645339,2023637.40,2156004.51,0.065410490,1.109941569,1.216164675,0.095701530
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1267625.41,1106149.10,-0.127384873,935938.97,1105713.42,0.181394783,0.738340341,0.999606126,0.353855493
"New York",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",7679162.53,6792355.24,-0.115482292,8790244.21,9663690.47,0.099365416,1.144687870,1.422730427,0.242898142
Orlando,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",2246485.78,1924489.08,-0.143333516,1767603.36,2086807.77,0.180585992,0.786830425,1.084343786,0.378116239
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",453992.86,418499.51,-0.078180413,402966.96,440174.00,0.092332747,0.887606374,1.051790960,0.184974546
Philadelphia,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",2342211.02,2109737.85,-0.099253726,2477257.55,2708686.11,0.093421277,1.057657711,1.283897008,0.213905968
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",5053459.36,4750947.58,-0.059862316,3933960.68,4470311.71,0.136338685,0.778468847,0.940930548,0.208693902
Pittsburgh,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",435294.51,421016.31,-0.032801248,491623.75,545642.72,0.109878679,1.129404895,1.296013266,0.147518726
Portland,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",2795332.26,2375694.20,-0.150120995,2829100.15,3015907.72,0.066030738,1.012080101,1.269484821,0.254332360
Providence,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",338955.29,311347.81,-0.081448733,501716.59,469360.54,-0.064490694,1.480185151,1.507511919,0.018461723
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1610666.60,1450781.32,-0.099266530,1690495.09,1876067.52,0.109774012,1.049562389,1.293142868,0.232078133
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1149519.83,1062912.32,-0.075342338,1120344.84,1236091.77,0.103313658,0.974619850,1.162929196,0.193213124
Roanoke,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",670933.22,634545.84,-0.054233976,617154.80,692565.29,0.122190547,0.919845353,1.091434598,0.186541405
Sacramento,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1800095.54,1551812.25,-0.137927841,2218529.05,2399358.38,0.081508660,1.232450726,1.546165387,0.254545399
"San Diego",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",2026414.44,2069894.00,0.021456399,2370381.89,2634871.31,0.111580931,1.169741909,1.272949879,0.088231403
"San Francisco",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",3200483.75,2979929.08,-0.068912918,4336864.79,4460990.47,0.028621061,1.355065401,1.497012296,0.104752800
Seattle,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",2331729.08,1971905.39,-0.154316251,3119706.87,3211006.41,0.029265424,1.337937113,1.628377526,0.217080765
"South Carolina",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",1872041.75,1724624.47,-0.078746793,1729047.54,2084484.32,0.205567962,0.923615905,1.208659829,0.308617384
Spokane,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",307335.92,259842.91,-0.154531267,334154.91,364055.24,0.089480423,1.087262811,1.401058965,0.288611135
"St. Louis",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",727323.40,681633.76,-0.062818884,694113.86,738297.04,0.063654075,0.954340064,1.083128629,0.134950392
Syracuse,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",325463.74,295021.93,-0.093533628,364848.45,356681.51,-0.022384482,1.121011075,1.208999977,0.078490663
Tampa,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",2314771.27,2051785.23,-0.113612106,1829693.33,2147176.72,0.173517264,0.790442390,1.046491945,0.323931962
Toledo,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",495155.94,466825.82,-0.057214536,439358.86,488754.29,0.112426150,0.887314139,1.046973558,0.179935619
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",3540387.95,3121018.64,-0.118452925,2659778.81,2958226.99,0.112207897,0.751267614,0.947840219,0.261654571
Wichita,Avocados,Hass,"Last 04 Wks",12,"2021-11-28 00:00:00",425470.59,355400.38,-0.164688730,316358.06,347389.83,0.098090672,0.743548579,0.977460484,0.314588598
"Total U.S.",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",152518701.60,138353891.50,-0.092872611,144675578.60,163580085.20,0.130668263,0.948575992,1.182330930,0.246427213
California,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",24614210.10,22218379.09,-0.097335279,28233514.68,29566314.72,0.047206310,1.147041265,1.330714297,0.160127659
"Great Lakes",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",15274430.71,14044573.65,-0.080517374,14774812.49,16007017.26,0.083399012,0.967290551,1.139729668,0.178270238
Midsouth,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",14706996.97,13789948.10,-0.062354597,14484015.82,16718276.87,0.154257015,0.984838431,1.212352414,0.231016557
Northeast,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",21016718.00,19846201.11,-0.055694561,24087114.97,26776947.86,0.111671028,1.146093075,1.349222842,0.177236710
Plains,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",7784776.22,6804137.53,-0.125968770,6659198.82,7903647.97,0.186876709,0.855413005,1.161594389,0.357933983
